date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:24:19	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:13%20GMT	http://www.midiplus.com.tw/AudioInterface.files/image004.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image004.png	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:24:19	70822/70822	---M--	200	added ('OK')	text/html	etag:%222f49d82-114a6-5426c2d8d666e%22	http://www.midiplus.com.tw/ak490.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ak490.html	(from http://www.midiplus.com.tw/KeyboardController.htm)
10:24:19	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:13%20GMT	http://www.midiplus.com.tw/AudioInterface.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image006.jpg	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:24:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:14%20GMT	http://www.midiplus.com.tw/AudioInterface.files/image008.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image008.jpg	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:24:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:14%20GMT	http://www.midiplus.com.tw/AudioInterface.files/image010.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image010.png	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:24:21	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:15%20GMT	http://www.midiplus.com.tw/AudioInterface.files/image012.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/AudioInterface.files/image012.png	(from http://www.midiplus.com.tw/AudioInterface.htm)
10:24:21	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:15%20GMT	http://www.midiplus.com.tw/Sound%20module.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/filelist.xml	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:24:22	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:16%20GMT	http://www.midiplus.com.tw/Sound%20module.files/item0013.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/item0013.xml	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:24:22	73501/73501	---M--	200	added ('OK')	text/html	etag:%222f4bb13-11f1d-5426c2db0d0d6%22	http://www.midiplus.com.tw/BK492.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/BK492.html	(from http://www.midiplus.com.tw/KeyboardController.htm)
10:24:23	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:16%20GMT	http://www.midiplus.com.tw/Sound%20module.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/themedata.thmx	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:24:23	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:16%20GMT	http://www.midiplus.com.tw/Sound%20module.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/colorschememapping.xml	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:24:23	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:17%20GMT	http://www.midiplus.com.tw/Sound%20module.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/image001.jpg	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:24:23	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:17%20GMT	http://www.midiplus.com.tw/Sound%20module.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/image002.png	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:24:24	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:18%20GMT	http://www.midiplus.com.tw/Sound%20module.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/image004.jpg	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:24:24	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:18%20GMT	http://www.midiplus.com.tw/Sound%20module.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Sound%20module.files/image006.jpg	(from http://www.midiplus.com.tw/Sound%20module.htm)
10:24:25	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:18%20GMT	http://www.midiplus.com.tw/DigitalPiano.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/filelist.xml	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:24:25	78585/78585	---M--	200	added ('OK')	text/html	etag:%222f49d89-132f9-5426c2e03906e%22	http://www.midiplus.com.tw/ex610.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/ex610.html	(from http://www.midiplus.com.tw/KeyboardController.htm)
10:24:26	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:19%20GMT	http://www.midiplus.com.tw/DigitalPiano.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/themedata.thmx	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:24:26	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:19%20GMT	http://www.midiplus.com.tw/DigitalPiano.files/item0013.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/item0013.xml	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:24:26	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:20%20GMT	http://www.midiplus.com.tw/DigitalPiano.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/colorschememapping.xml	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:24:26	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:20%20GMT	http://www.midiplus.com.tw/DigitalPiano.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/image001.jpg	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:24:28	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:21%20GMT	http://www.midiplus.com.tw/DigitalPiano.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/image002.png	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:24:28	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:21%20GMT	http://www.midiplus.com.tw/DigitalPiano.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/image004.jpg	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:24:28	69134/69134	---M--	200	added ('OK')	text/html	etag:%222f4bb18-10e0e-5426c2e10deae%22	http://www.midiplus.com.tw/i61.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/i61.html	(from http://www.midiplus.com.tw/KeyboardController.htm)
10:24:28	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:22%20GMT	http://www.midiplus.com.tw/DigitalPiano.files/image006.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DigitalPiano.files/image006.jpg	(from http://www.midiplus.com.tw/DigitalPiano.htm)
10:24:29	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:22%20GMT	http://www.midiplus.com.tw/DrumComponent.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/filelist.xml	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:29	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:23%20GMT	http://www.midiplus.com.tw/DrumComponent.files/item0025.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/item0025.xml	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:30	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:23%20GMT	http://www.midiplus.com.tw/DrumComponent.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/themedata.thmx	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:30	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:24%20GMT	http://www.midiplus.com.tw/DrumComponent.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/colorschememapping.xml	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:31	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:24%20GMT	http://www.midiplus.com.tw/DrumComponent.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image001.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:31	71389/71389	---M--	200	added ('OK')	text/html	etag:%222f4bb19-116dd-5426c2e5f8f36%22	http://www.midiplus.com.tw/origin62.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/origin62.html	(from http://www.midiplus.com.tw/KeyboardController.htm)
10:24:31	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:24%20GMT	http://www.midiplus.com.tw/DrumComponent.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image002.png	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:32	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:25%20GMT	http://www.midiplus.com.tw/DrumComponent.files/image004.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image004.png	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:32	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:25%20GMT	http://www.midiplus.com.tw/DrumComponent.files/image006.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image006.png	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:32	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:26%20GMT	http://www.midiplus.com.tw/DrumComponent.files/image008.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image008.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:33	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:26%20GMT	http://www.midiplus.com.tw/DrumComponent.files/image010.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image010.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:33	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:26%20GMT	http://www.midiplus.com.tw/DrumComponent.files/image012.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image012.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:33	69819/69819	---M--	200	added ('OK')	text/html	etag:%222f4bb1a-110bb-5426c2d5fe216%22	http://www.midiplus.com.tw/X6.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/X6.html	(from http://www.midiplus.com.tw/KeyboardController.htm)
10:24:34	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:27%20GMT	http://www.midiplus.com.tw/DrumComponent.files/image014.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image014.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:34	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:27%20GMT	http://www.midiplus.com.tw/DrumComponent.files/image016.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image016.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:34	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:28%20GMT	http://www.midiplus.com.tw/DrumComponent.files/image018.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/DrumComponent.files/image018.jpg	(from http://www.midiplus.com.tw/DrumComponent.htm)
10:24:35	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:28%20GMT	http://www.midiplus.com.tw/Accessories.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/filelist.xml	(from http://www.midiplus.com.tw/Accessories.htm)
10:24:35	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:29%20GMT	http://www.midiplus.com.tw/Accessories.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/themedata.thmx	(from http://www.midiplus.com.tw/Accessories.htm)
10:24:36	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:29%20GMT	http://www.midiplus.com.tw/Accessories.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/colorschememapping.xml	(from http://www.midiplus.com.tw/Accessories.htm)
10:24:36	69305/69305	---M--	200	added ('OK')	text/html	etag:%222f4bb15-10eb9-5426c2dbb9a8e%22	http://www.midiplus.com.tw/Classic%2049.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Classic%2049.html	(from http://www.midiplus.com.tw/KeyboardController.htm)
10:24:36	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:30%20GMT	http://www.midiplus.com.tw/Accessories.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/image001.jpg	(from http://www.midiplus.com.tw/Accessories.htm)
10:24:37	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:30%20GMT	http://www.midiplus.com.tw/Accessories.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/image002.png	(from http://www.midiplus.com.tw/Accessories.htm)
10:24:37	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:30%20GMT	http://www.midiplus.com.tw/Accessories.files/image004.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Accessories.files/image004.jpg	(from http://www.midiplus.com.tw/Accessories.htm)
10:24:37	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:31%20GMT	http://www.midiplus.com.tw/MIDIPLUS-Download.files/filelist.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/filelist.xml	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:24:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:31%20GMT	http://www.midiplus.com.tw/MIDIPLUS-Download.files/themedata.thmx	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/themedata.thmx	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:24:38	67472/67472	---M--	200	added ('OK')	text/html	etag:%222f4bb14-10790-5426c2db63f76%22	http://www.midiplus.com.tw/Classic%2025.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/Classic%2025.html	(from http://www.midiplus.com.tw/KeyboardController.htm)
10:24:38	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:31%20GMT	http://www.midiplus.com.tw/MIDIPLUS-Download.files/colorschememapping.xml	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/colorschememapping.xml	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:24:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:32%20GMT	http://www.midiplus.com.tw/MIDIPLUS-Download.files/image001.jpg	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/image001.jpg	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:24:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:32%20GMT	http://www.midiplus.com.tw/MIDIPLUS-Download.files/image002.png	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/image002.png	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:24:39	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:33%20GMT	http://www.midiplus.com.tw/MIDIPLUS-Download.files/Audio%20driver/Smartface/Smartface_USB_2.9.50.zip	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/Audio%20driver/Smartface/Smartface_USB_2.9.50.zip	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:24:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:33%20GMT	http://www.midiplus.com.tw/MIDIPLUS-Download.files/Audio%20driver/Audiolink_plus_4x4/AudioLink_plus_4x4_WIN32_2.9.28.zip	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/Audio%20driver/Audiolink_plus_4x4/AudioLink_plus_4x4_WIN32_2.9.28.zip	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:24:40	70138/70138	---M--	200	added ('OK')	text/html	etag:%222f4bb1b-111fa-5426c2d64fac6%22	http://www.midiplus.com.tw/X8.htm	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/X8.html	(from http://www.midiplus.com.tw/KeyboardController.htm)
10:24:40	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:34%20GMT	http://www.midiplus.com.tw/MIDIPLUS-Download.files/Audio%20driver/Audiolink_plus_4x4/AudioLink_plus_4x4_X64_2.9.28.zip	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/Audio%20driver/Audiolink_plus_4x4/AudioLink_plus_4x4_X64_2.9.28.zip	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:24:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:34%20GMT	http://www.midiplus.com.tw/MIDIPLUS-Download.files/Audio%20driver/AudiLink/AudioLink_USB_X64_2.9.27.zip	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/Audio%20driver/AudiLink/AudioLink_USB_X64_2.9.27.zip	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
10:24:41	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2002%20Dec%202016%2013:24:34%20GMT	http://www.midiplus.com.tw/MIDIPLUS-Download.files/Audio%20driver/AudiLink/AudioLink_USB_WIN32_2.9.27.zip	C:/My%20Web%20Sites/midiplus-web/www.midiplus.com.tw/MIDIPLUS-Download.files/Audio%20driver/AudiLink/AudioLink_USB_WIN32_2.9.27.zip	(from http://www.midiplus.com.tw/MIDIPLUS-Download.htm)
